store_nbr,item_nbr,date,id,unit_sales,onpromotion,year,month,day,day_of_week,is_weekend,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,dcoilwtico,dcoilwtico_lag1,is_perishable,is_holiday,transactions,dcoilwtico_rolling7
27,105574,2014-10-04,,0.0,0,2014,10,4,5,1,0.0,6.0,1.0,7.428571428571429,6.50274667248154,90.33,89.76,0,0,1699,92.32571428571428
27,105574,2014-10-05,,0.0,0,2014,10,5,6,1,0.0,2.0,2.0,6.571428571428571,7.0912420834763354,90.33,90.33,0,0,1736,91.72571428571428
27,105574,2014-10-06,32469322.0,1.0,0,2014,10,6,0,0,0.0,18.0,1.0,6.285714285714286,7.341986237082722,90.33,90.33,0,0,1336,91.12571428571428
27,105574,2014-10-07,,0.0,0,2014,10,7,1,0,1.0,8.0,1.0,3.857142857142857,5.367450401285777,88.89,90.33,0,1,1320,90.5257142857143
27,105574,2014-10-08,,0.0,0,2014,10,8,2,0,0.0,14.0,3.0,2.7142857142857144,5.186980037121378,87.29,88.89,0,0,1274,90.2
27,105574,2014-10-09,,0.0,0,2014,10,9,3,0,0.0,4.0,0.0,0.7142857142857143,1.4960264833283616,85.76,87.29,0,1,1255,89.70714285714284
27,105574,2014-10-10,32743256.0,1.0,0,2014,10,10,4,0,0.0,0.0,1.0,0.14285714285714285,0.37796447396428834,85.87,85.76,0,1,1865,88.95571428571428
27,105574,2014-10-11,,0.0,0,2014,10,11,5,1,1.0,0.0,1.0,0.2857142857142857,0.48795003721472696,85.73,85.87,0,0,1541,88.39999999999999
27,105574,2014-10-12,32887894.0,2.0,0,2014,10,12,6,1,0.0,0.0,2.0,0.2857142857142857,0.48795003721472696,85.73,85.73,0,0,1760,87.74285714285715
27,105574,2014-10-13,32959257.0,2.0,0,2014,10,13,0,0,2.0,1.0,1.0,0.5714285714285714,0.7867957929294922,85.73,85.73,0,0,1321,87.08571428571429
27,105574,2014-10-14,33027393.0,2.0,0,2014,10,14,1,0,2.0,0.0,0.0,0.7142857142857143,0.9511897315922262,81.72,85.73,0,0,1249,86.42857142857143
27,105574,2014-10-15,33095547.0,3.0,0,2014,10,15,2,0,2.0,0.0,3.0,1.0,1.0000000003629503,81.82,81.72,0,0,1369,85.40428571428572
27,105574,2014-10-16,33163835.0,1.0,0,2014,10,16,3,0,3.0,0.0,4.0,1.4285714285714286,1.133893419348643,82.33,81.82,0,0,1260,84.62285714285714
27,105574,2014-10-17,33231786.0,3.0,0,2014,10,17,4,0,1.0,1.0,7.0,1.5714285714285714,0.9759000733217932,82.8,82.33,0,0,1283,84.13285714285713
27,105574,2014-10-18,33302887.0,7.0,0,2014,10,18,5,1,3.0,0.0,5.0,1.8571428571428572,1.0690449679910503,82.76,82.8,0,0,1773,83.69428571428571
27,105574,2014-10-19,33376568.0,2.0,0,2014,10,19,6,1,7.0,2.0,10.0,2.857142857142857,1.9518001460852112,82.76,82.76,0,0,1956,83.27
27,105574,2014-10-20,33448929.0,1.0,0,2014,10,20,0,0,2.0,2.0,5.0,2.857142857142857,1.9518001460852112,82.76,82.76,0,0,1324,82.8457142857143
27,105574,2014-10-21,,0.0,0,2014,10,21,1,0,1.0,2.0,16.0,2.7142857142857144,2.0586634593417696,83.25,82.76,0,0,1184,82.42142857142858
27,105574,2014-10-22,33585152.0,1.0,0,2014,10,22,2,0,0.0,3.0,0.0,2.4285714285714284,2.2990681343637376,80.52,83.25,0,0,1279,82.64
27,105574,2014-10-23,,0.0,0,2014,10,23,3,0,1.0,1.0,1.0,2.142857142857143,2.3401261668811006,82.81,80.52,0,0,1271,82.45428571428572
27,105574,2014-10-24,33719435.0,2.0,0,2014,10,24,4,0,0.0,3.0,8.0,2.0,2.4494897429322906,81.27,82.81,0,0,1305,82.52285714285713
27,105574,2014-10-25,,0.0,0,2014,10,25,5,1,2.0,7.0,3.0,1.8571428571428572,2.4102953782168797,81.26,81.27,0,0,1825,82.30428571428571
27,105574,2014-10-26,,0.0,0,2014,10,26,6,1,0.0,2.0,1.0,0.8571428571428571,0.8997354112454682,81.26,81.26,0,0,1967,82.09
27,105574,2014-10-27,,0.0,0,2014,10,27,0,0,0.0,1.0,6.0,0.5714285714285714,0.7867957929294914,81.26,81.26,0,0,1350,81.87571428571428
27,105574,2014-10-28,,0.0,0,2014,10,28,1,0,0.0,0.0,2.0,0.42857142857142855,0.7867957929290739,81.36,81.26,0,0,1277,81.66142857142857
27,105574,2014-10-29,,0.0,0,2014,10,29,2,0,0.0,1.0,18.0,0.42857142857142855,0.7867957929290739,82.25,81.36,0,0,1349,81.39142857142858
27,105574,2014-10-30,34137479.0,1.0,0,2014,10,30,3,0,0.0,0.0,8.0,0.2857142857142857,0.7559289464964186,81.06,82.25,0,0,1270,81.63857142857144
27,105574,2014-10-31,34205129.0,1.0,0,2014,10,31,4,0,1.0,2.0,14.0,0.42857142857142855,0.7867957929290738,80.53,81.06,0,0,1426,81.38857142857144
27,105574,2014-11-01,,0.0,0,2014,11,1,5,1,1.0,0.0,4.0,0.2857142857142857,0.48795003721472546,78.77,80.53,0,0,1837,81.28285714285714
27,105574,2014-11-02,,0.0,0,2014,11,2,6,1,0.0,0.0,0.0,0.2857142857142857,0.48795003721472546,78.77,78.77,0,1,1701,80.92714285714285
27,105574,2014-11-03,34424678.0,1.0,0,2014,11,3,0,0,0.0,0.0,0.0,0.2857142857142857,0.48795003721472546,78.77,78.77,0,1,2014,80.57142857142857
27,105574,2014-11-04,34498024.0,1.0,0,2014,11,4,1,0,1.0,0.0,0.0,0.42857142857142855,0.5345224845014068,77.15,78.77,0,0,1285,80.21571428571428
27,105574,2014-11-05,34569864.0,3.0,0,2014,11,5,2,0,1.0,0.0,1.0,0.5714285714285714,0.5345224845020214,78.71,77.15,0,0,1365,79.61428571428571
27,105574,2014-11-06,34639543.0,1.0,0,2014,11,6,3,0,3.0,1.0,0.0,1.0,1.0000000003629497,77.87,78.71,0,1,1297,79.10857142857142
27,105574,2014-11-07,,0.0,0,2014,11,7,4,0,1.0,1.0,0.0,1.0,1.0000000003629497,78.71,77.87,0,1,1208,78.65285714285714
27,105574,2014-11-08,34779884.0,1.0,0,2014,11,8,5,1,0.0,0.0,0.0,0.8571428571428571,1.0690449679888985,77.43,78.71,0,0,1733,78.39285714285714
27,105574,2014-11-09,34853587.0,1.0,0,2014,11,9,6,1,1.0,0.0,1.0,1.0,1.0000000003629497,77.43,77.43,0,0,1912,78.20142857142856
27,105574,2014-11-10,34925796.0,2.0,0,2014,11,10,0,0,1.0,1.0,0.0,1.1428571428571428,0.8997354112461985,77.43,77.43,0,1,1288,78.01
27,105574,2014-11-11,,0.0,0,2014,11,11,1,0,2.0,1.0,2.0,1.2857142857142858,0.9511897315936071,77.85,77.43,0,1,1251,77.81857142857143
27,105574,2014-11-12,35062685.0,1.0,0,2014,11,12,2,0,0.0,3.0,2.0,1.1428571428571428,1.0690449679895133,77.16,77.85,0,1,1311,77.91857142857144
27,105574,2014-11-13,35129610.0,4.0,0,2014,11,13,3,0,1.0,1.0,2.0,0.8571428571428571,0.6900655598678423,74.13,77.16,0,0,1201,77.69714285714285
27,105574,2014-11-14,35196929.0,8.0,0,2014,11,14,4,0,4.0,0.0,3.0,1.2857142857142858,1.3801311189481666,75.91,74.13,0,0,1301,77.16285714285713
27,105574,2014-11-15,35268137.0,8.0,0,2014,11,15,5,1,8.0,1.0,1.0,2.4285714285714284,2.760262237502098,75.64,75.91,0,0,1839,76.76285714285713
27,105574,2014-11-16,35342767.0,3.0,0,2014,11,16,6,1,8.0,1.0,3.0,3.4285714285714284,3.3594217190539433,75.64,75.64,0,0,1964,76.50714285714287
27,105574,2014-11-17,35415914.0,1.0,0,2014,11,17,0,0,3.0,2.0,7.0,3.7142857142857144,3.1997023672263047,75.64,75.64,0,0,1333,76.25142857142858
27,105574,2014-11-18,35484987.0,2.0,0,2014,11,18,1,0,1.0,0.0,2.0,3.5714285714285716,3.309438162757944,74.55,75.64,0,0,1247,75.99571428571429
27,105574,2014-11-19,35553204.0,4.0,0,2014,11,19,2,0,2.0,1.0,1.0,3.857142857142857,3.0237157841960247,74.55,74.55,0,0,1414,75.52428571428571
27,105574,2014-11-20,,0.0,0,2014,11,20,3,0,4.0,4.0,0.0,4.285714285714286,2.751622897885824,75.63,74.55,0,0,1353,75.15142857142858
27,105574,2014-11-21,35689349.0,2.0,0,2014,11,21,4,0,0.0,8.0,1.0,3.7142857142857144,3.199702367226305,76.52,75.63,0,0,1298,75.36571428571429
27,105574,2014-11-22,35760547.0,2.0,0,2014,11,22,5,1,2.0,8.0,0.0,2.857142857142857,2.609506430392202,75.74,76.52,0,0,1769,75.45285714285714
27,105574,2014-11-23,35834257.0,3.0,0,2014,11,23,6,1,2.0,3.0,2.0,2.0,1.2909944490187282,75.74,75.74,0,0,2002,75.46714285714286
27,105574,2014-11-24,35906859.0,2.0,0,2014,11,24,0,0,3.0,1.0,0.0,2.0,1.2909944490187282,75.74,75.74,0,0,1327,75.48142857142857
27,105574,2014-11-25,35975575.0,4.0,0,2014,11,25,1,0,2.0,2.0,0.0,2.142857142857143,1.214985792888804,74.04,75.74,0,0,1296,75.49571428571427
27,105574,2014-11-26,36043673.0,2.0,0,2014,11,26,2,0,4.0,4.0,0.0,2.4285714285714284,1.3972762622736512,73.7,74.04,0,0,1433,75.42285714285715
27,105574,2014-11-27,36110938.0,1.0,0,2014,11,27,3,0,2.0,0.0,0.0,2.142857142857143,1.214985792888804,73.7,73.7,0,0,1229,75.30142857142857
27,105574,2014-11-28,36178396.0,1.0,0,2014,11,28,4,0,1.0,2.0,0.0,2.2857142857142856,0.9511897315960264,65.94,73.7,0,1,1355,75.0257142857143
27,105574,2014-11-29,36250747.0,1.0,0,2014,11,29,5,1,1.0,2.0,1.0,2.142857142857143,1.069044967991666,68.98,65.94,0,0,1769,73.51428571428572
27,105574,2014-11-30,36326990.0,1.0,0,2014,11,30,6,1,1.0,3.0,1.0,2.0,1.1547005386955687,68.98,68.98,0,0,1912,72.54857142857144
27,105574,2014-12-01,36403006.0,4.0,0,2014,12,1,0,0,1.0,2.0,0.0,1.7142857142857142,1.1126972808560414,68.98,68.98,0,1,1449,71.58285714285715
27,105574,2014-12-02,36476754.0,1.0,0,2014,12,2,1,0,4.0,4.0,0.0,2.0,1.414213562631367,66.99,68.98,0,0,1397,70.61714285714285
27,105574,2014-12-03,36549784.0,1.0,0,2014,12,3,2,0,1.0,2.0,1.0,1.5714285714285714,1.1338934193489347,67.3,66.99,0,0,1457,69.61
27,105574,2014-12-04,36620917.0,2.0,0,2014,12,4,3,0,1.0,1.0,1.0,1.4285714285714286,1.1338934193486452,66.73,67.3,0,0,1292,68.69571428571429
27,105574,2014-12-05,,0.0,0,2014,12,5,4,0,2.0,1.0,3.0,1.5714285714285714,1.1338934193489347,65.89,66.73,0,1,1373,67.7
27,105574,2014-12-06,36765262.0,1.0,0,2014,12,6,5,1,0.0,1.0,1.0,1.4285714285714286,1.2724180208467248,63.13,65.89,0,1,1785,67.69285714285715
27,105574,2014-12-07,,0.0,0,2014,12,7,6,1,1.0,1.0,0.0,1.4285714285714286,1.2724180208467248,63.13,63.13,0,0,1960,66.85714285714286
27,105574,2014-12-08,,0.0,0,2014,12,8,0,0,0.0,4.0,1.0,1.2857142857142858,1.380131118948169,63.13,63.13,0,1,1346,66.02142857142857
27,105574,2014-12-09,36988433.0,1.0,0,2014,12,9,1,0,0.0,1.0,1.0,0.7142857142857143,0.7559289464977291,63.74,63.13,0,0,1387,65.18571428571428
27,105574,2014-12-10,,0.0,0,2014,12,10,2,0,1.0,1.0,2.0,0.7142857142857143,0.7559289464977291,60.99,63.74,0,0,1388,64.72142857142858
27,105574,2014-12-11,37129846.0,2.0,0,2014,12,11,3,0,0.0,2.0,0.0,0.5714285714285714,0.7867957929294981,60.01,60.99,0,0,1359,63.82
27,105574,2014-12-12,,0.0,0,2014,12,12,4,0,2.0,0.0,1.0,0.5714285714285714,0.7867957929294981,57.81,60.01,0,0,1436,62.86
27,105574,2014-12-13,37274021.0,1.0,0,2014,12,13,5,1,0.0,1.0,4.0,0.5714285714285714,0.7867957929294981,55.96,57.81,0,0,1843,61.705714285714286
27,105574,2014-12-14,37351184.0,3.0,0,2014,12,14,6,1,1.0,0.0,8.0,0.5714285714285714,0.7867957929294981,55.96,55.96,0,0,2032,60.68142857142857
27,105574,2014-12-15,37427788.0,2.0,0,2014,12,15,0,0,3.0,0.0,8.0,1.0,1.154700538693579,55.96,55.96,0,0,1425,59.65714285714286
27,105574,2014-12-16,37501622.0,1.0,0,2014,12,16,1,0,2.0,1.0,3.0,1.2857142857142858,1.1126972808551565,55.97,55.96,0,0,1443,58.63285714285714
27,105574,2014-12-17,,0.0,0,2014,12,17,2,0,1.0,0.0,1.0,1.2857142857142858,1.1126972808551565,56.43,55.97,0,0,1656,57.52285714285715
27,105574,2014-12-18,,0.0,0,2014,12,18,3,0,0.0,2.0,2.0,1.2857142857142858,1.1126972808551565,54.18,56.43,0,0,1536,56.871428571428574
27,105574,2014-12-19,,0.0,0,2014,12,19,4,0,0.0,0.0,4.0,1.0,1.154700538693579,56.91,54.18,0,0,1561,56.03857142857142
27,105574,2014-12-20,37796329.0,1.0,0,2014,12,20,5,1,0.0,1.0,0.0,1.0,1.154700538693579,55.25,56.91,0,1,1799,55.910000000000004
27,105574,2014-12-21,,0.0,0,2014,12,21,6,1,1.0,3.0,2.0,1.0,1.154700538693579,55.25,55.25,0,1,2118,55.80857142857143
27,105574,2014-12-22,37951325.0,4.0,0,2014,12,22,0,0,0.0,2.0,2.0,0.5714285714285714,0.7867957929294982,55.25,55.25,0,1,1908,55.707142857142856
27,105574,2014-12-23,38028051.0,3.0,0,2014,12,23,1,0,4.0,1.0,3.0,0.8571428571428571,1.4638501096705203,56.78,55.25,0,1,1896,55.605714285714285
27,105574,2014-12-24,38104440.0,2.0,0,2014,12,24,2,0,3.0,0.0,2.0,1.1428571428571428,1.6761634199117859,55.7,56.78,0,1,2441,55.72142857142857
27,105574,2014-12-25,,0.0,0,2014,12,25,3,0,2.0,0.0,4.0,1.4285714285714286,1.618347187650257,55.7,55.7,0,1,0,55.617142857142866
27,105574,2014-12-26,,0.0,0,2014,12,26,4,0,0.0,0.0,2.0,1.4285714285714286,1.618347187650257,54.59,55.7,0,1,2075,55.83428571428572
27,105574,2014-12-27,38255264.0,1.0,0,2014,12,27,5,1,0.0,1.0,1.0,1.4285714285714286,1.618347187650257,53.46,54.59,0,0,1896,55.50285714285714
27,105574,2014-12-28,,0.0,0,2014,12,28,6,1,1.0,0.0,1.0,1.4285714285714286,1.618347187650257,53.46,53.46,0,0,1635,55.24714285714286
27,105574,2014-12-29,38403209.0,2.0,0,2014,12,29,0,0,0.0,4.0,1.0,1.4285714285714286,1.618347187650257,53.46,53.46,0,0,1540,54.99142857142857
27,105574,2014-12-30,38478723.0,1.0,0,2014,12,30,1,0,2.0,3.0,1.0,1.1428571428571428,1.214985792886913,54.14,53.46,0,0,1814,54.73571428571428
27,105574,2014-12-31,38554285.0,1.0,0,2014,12,31,2,0,1.0,2.0,4.0,0.8571428571428571,0.8997354112454736,53.45,54.14,0,1,2340,54.35857142857144
27,105574,2015-01-01,,0.0,0,2015,1,1,3,0,1.0,0.0,1.0,0.7142857142857143,0.7559289464977293,53.45,53.45,0,1,0,54.037142857142854
27,105574,2015-01-02,38623903.0,2.0,0,2015,1,2,4,0,0.0,0.0,1.0,0.7142857142857143,0.7559289464977293,52.72,53.45,0,1,1806,53.715714285714284
27,105574,2015-01-03,38685259.0,2.0,0,2015,1,3,5,1,2.0,1.0,2.0,1.0,0.8164965813722522,50.05,52.72,0,0,1794,53.448571428571434
27,105574,2015-01-04,38746447.0,2.0,0,2015,1,4,6,1,2.0,0.0,0.0,1.1428571428571428,0.8997354112462032,50.05,50.05,0,0,2012,52.96142857142858
27,105574,2015-01-05,38806941.0,3.0,0,2015,1,5,0,0,2.0,2.0,1.0,1.4285714285714286,0.7867957929320012,50.05,50.05,0,0,1481,52.47428571428571
27,105574,2015-01-06,38865277.0,2.0,0,2015,1,6,1,0,3.0,1.0,0.0,1.5714285714285714,0.9759000733217956,47.98,50.05,0,0,1276,51.987142857142864
27,105574,2015-01-07,38923197.0,6.0,0,2015,1,7,2,0,2.0,1.0,0.0,1.7142857142857142,0.951189731594646,48.69,47.98,0,0,1509,51.107142857142854
27,105574,2015-01-08,38980575.0,1.0,0,2015,1,8,3,0,6.0,0.0,1.0,2.4285714285714284,1.8126539345519754,48.8,48.69,0,0,1390,50.42714285714286
27,105574,2015-01-09,,0.0,0,2015,1,9,4,0,1.0,2.0,0.0,2.5714285714285716,1.6183471876518791,48.35,48.8,0,0,1453,49.762857142857136
27,105574,2015-01-10,,0.0,0,2015,1,10,5,1,0.0,2.0,2.0,2.2857142857142856,1.889822365239756,46.06,48.35,0,1,1770,49.138571428571424
27,105574,2015-01-11,,0.0,0,2015,1,11,6,1,0.0,2.0,0.0,2.0,2.0816659996415936,46.06,46.06,0,0,2065,48.568571428571424
27,105574,2015-01-12,39217180.0,1.0,0,2015,1,12,0,0,0.0,3.0,1.0,1.7142857142857142,2.2146697057329097,46.06,46.06,0,0,1442,47.99857142857143
27,105574,2015-01-13,39273982.0,1.0,0,2015,1,13,1,0,1.0,2.0,3.0,1.4285714285714286,2.1491969709115764,45.92,46.06,0,0,1325,47.42857142857143
27,105574,2015-01-14,39330269.0,1.0,0,2015,1,14,2,0,1.0,6.0,2.0,1.2857142857142858,2.1380899354694582,48.49,45.92,0,0,1460,47.13428571428572
27,105574,2015-01-15,39386135.0,1.0,0,2015,1,15,3,0,1.0,1.0,1.0,0.5714285714285714,0.5345224845020317,46.37,48.49,0,0,1366,47.105714285714285
27,105574,2015-01-16,39442473.0,3.0,0,2015,1,16,4,0,1.0,0.0,0.0,0.5714285714285714,0.5345224845020317,48.49,46.37,0,0,1462,46.758571428571436
27,105574,2015-01-17,39502423.0,1.0,0,2015,1,17,5,1,3.0,0.0,0.0,1.0,1.000000000362954,48.49,48.49,0,0,1922,46.778571428571425
27,105574,2015-01-18,39563840.0,1.0,0,2015,1,18,6,1,1.0,0.0,0.0,1.1428571428571428,0.8997354112462028,48.49,48.49,0,0,2030,47.12571428571429
27,105574,2015-01-19,,0.0,0,2015,1,19,0,0,1.0,1.0,1.0,1.2857142857142858,0.7559289464994656,48.49,48.49,0,0,1415,47.472857142857144
27,105574,2015-01-20,39681069.0,2.0,0,2015,1,20,1,0,0.0,1.0,0.0,1.1428571428571428,0.8997354112462028,46.79,48.49,0,0,1298,47.82
27,105574,2015-01-21,,0.0,0,2015,1,21,2,0,2.0,1.0,4.0,1.2857142857142858,0.9511897315936108,47.85,46.79,0,0,1463,47.94428571428572
27,105574,2015-01-22,39794856.0,1.0,0,2015,1,22,3,0,0.0,1.0,3.0,1.1428571428571428,1.0690449679895169,45.93,47.85,0,0,1315,47.85285714285714
27,105574,2015-01-23,39851528.0,2.0,0,2015,1,23,4,0,1.0,3.0,2.0,1.1428571428571428,1.0690449679895169,45.26,45.93,0,0,1463,47.790000000000006
27,105574,2015-01-24,39911245.0,1.0,0,2015,1,24,5,1,2.0,1.0,0.0,1.0,0.816496581372252,44.8,45.26,0,0,1955,47.32857142857143
27,105574,2015-01-25,,0.0,0,2015,1,25,6,1,1.0,1.0,0.0,1.0,0.816496581372252,44.8,44.8,0,0,2028,46.80142857142857
27,105574,2015-01-26,40032140.0,4.0,0,2015,1,26,0,0,0.0,0.0,1.0,0.8571428571428571,0.8997354112454734,44.8,44.8,0,0,1408,46.27428571428572
27,105574,2015-01-27,40088542.0,2.0,0,2015,1,27,1,0,4.0,2.0,0.0,1.4285714285714286,1.3972762622720065,45.84,44.8,0,0,1358,45.74714285714286
27,105574,2015-01-28,40144421.0,3.0,0,2015,1,28,2,0,2.0,0.0,2.0,1.4285714285714286,1.3972762622720065,44.08,45.84,0,0,1451,45.61142857142857
27,105574,2015-01-29,,0.0,0,2015,1,29,3,0,3.0,1.0,1.0,1.8571428571428572,1.345185418540379,44.12,44.08,0,0,1276,45.07285714285714
27,105574,2015-01-30,40256676.0,1.0,0,2015,1,30,4,0,0.0,2.0,1.0,1.7142857142857142,1.4960264833299,47.79,44.12,0,0,1531,44.81428571428571
27,105574,2015-01-31,40317690.0,3.0,0,2015,1,31,5,1,1.0,1.0,0.0,1.5714285714285714,1.5118578922778485,49.25,47.79,0,0,1957,45.175714285714285
27,105574,2015-02-01,40381420.0,2.0,0,2015,2,1,6,1,3.0,0.0,2.0,1.8571428571428572,1.573591585170791,49.25,49.25,0,0,2198,45.81142857142857
27,105574,2015-02-02,40444420.0,4.0,0,2015,2,2,0,0,2.0,4.0,2.0,2.142857142857143,1.3451854185408672,49.25,49.25,0,0,1502,46.44714285714286
27,105574,2015-02-03,40504419.0,1.0,0,2015,2,3,1,0,4.0,2.0,2.0,2.142857142857143,1.3451854185408672,53.04,49.25,0,0,1339,47.08285714285715
27,105574,2015-02-04,40563647.0,2.0,0,2015,2,4,2,0,1.0,3.0,3.0,2.0,1.4142135626313665,48.45,53.04,0,0,1513,48.11142857142857
27,105574,2015-02-05,40621774.0,1.0,0,2015,2,5,3,0,2.0,0.0,2.0,1.8571428571428572,1.3451854185403793,50.48,48.45,0,0,1387,48.73571428571429
27,105574,2015-02-06,40679711.0,2.0,0,2015,2,6,4,0,1.0,1.0,6.0,2.0,1.1547005386955682,51.66,50.48,0,0,1484,49.644285714285715
27,105574,2015-02-07,,0.0,0,2015,2,7,5,1,2.0,3.0,1.0,2.142857142857143,1.0690449679916656,52.99,51.66,0,0,1862,50.19714285714286
27,105574,2015-02-08,40801803.0,2.0,0,2015,2,8,6,1,0.0,2.0,0.0,1.7142857142857142,1.2535663413468634,52.99,52.99,0,0,1894,50.73142857142857
27,105574,2015-02-09,,0.0,0,2015,2,9,0,0,2.0,4.0,0.0,1.7142857142857142,1.2535663413468634,52.99,52.99,0,0,1522,51.26571428571429
27,105574,2015-02-10,40921106.0,1.0,0,2015,2,10,1,0,0.0,1.0,0.0,1.1428571428571428,0.8997354112462027,50.06,52.99,0,0,1435,51.8
27,105574,2015-02-11,40978900.0,2.0,0,2015,2,11,2,0,1.0,2.0,1.0,1.1428571428571428,0.8997354112462027,48.8,50.06,0,0,1594,51.37428571428571
27,105574,2015-02-12,41036201.0,3.0,0,2015,2,12,3,0,2.0,1.0,1.0,1.1428571428571428,0.8997354112462027,51.17,48.8,0,0,1483,51.42428571428571
27,105574,2015-02-13,41095834.0,1.0,0,2015,2,13,4,0,3.0,2.0,1.0,1.4285714285714286,1.133893419348645,52.66,51.17,0,0,1648,51.52285714285715
27,105574,2015-02-14,41157805.0,1.0,0,2015,2,14,5,1,1.0,0.0,1.0,1.2857142857142858,1.1126972808551563,52.66,52.66,0,0,2124,51.66571428571428
27,105574,2015-02-15,,0.0,0,2015,2,15,6,1,1.0,2.0,3.0,1.4285714285714286,0.975900073321459,52.66,52.66,0,0,1947,51.61857142857143
27,105574,2015-02-16,,0.0,0,2015,2,16,0,0,0.0,0.0,1.0,1.1428571428571428,1.0690449679895169,52.66,52.66,0,1,2020,51.57142857142857
27,105574,2015-02-17,41335900.0,6.0,0,2015,2,17,1,0,0.0,1.0,1.0,1.1428571428571428,1.0690449679895169,53.56,52.66,0,1,2224,51.52428571428572
27,105574,2015-02-18,41396620.0,2.0,0,2015,2,18,2,0,6.0,2.0,0.0,1.8571428571428572,2.1157009422222983,52.13,53.56,0,0,1657,52.02428571428572
27,105574,2015-02-19,41457253.0,3.0,0,2015,2,19,3,0,2.0,3.0,2.0,1.8571428571428572,2.1157009422222983,51.12,52.13,0,0,1482,52.5
27,105574,2015-02-20,,0.0,0,2015,2,20,4,0,3.0,1.0,0.0,1.8571428571428572,2.1157009422222983,49.95,51.12,0,0,1502,52.49285714285714
27,105574,2015-02-21,41580315.0,1.0,0,2015,2,21,5,1,0.0,1.0,1.0,1.7142857142857142,2.2146697057329097,49.56,49.95,0,0,1918,52.105714285714285
27,105574,2015-02-22,,0.0,0,2015,2,22,6,1,1.0,0.0,2.0,1.7142857142857142,2.2146697057329097,49.56,49.56,0,0,2062,51.66285714285714
27,105574,2015-02-23,41705852.0,2.0,0,2015,2,23,0,0,0.0,0.0,1.0,1.7142857142857142,2.2146697057329097,49.56,49.56,0,0,1384,51.220000000000006
27,105574,2015-02-24,41765024.0,2.0,0,2015,2,24,1,0,2.0,6.0,0.0,2.0,2.0816659996415936,48.48,49.56,0,0,1335,50.777142857142856
27,105574,2015-02-25,41823724.0,4.0,0,2015,2,25,2,0,2.0,2.0,4.0,1.4285714285714286,1.1338934193486454,50.25,48.48,0,0,1468,50.05142857142857
27,105574,2015-02-26,41881528.0,2.0,0,2015,2,26,3,0,4.0,3.0,2.0,1.7142857142857142,1.4960264833299,47.65,50.25,0,0,1359,49.78285714285715
27,105574,2015-02-27,,0.0,0,2015,2,27,4,0,2.0,0.0,3.0,1.5714285714285714,1.3972762622722417,49.84,47.65,0,0,1542,49.287142857142854
27,105574,2015-02-28,42002910.0,1.0,0,2015,2,28,5,1,0.0,1.0,0.0,1.5714285714285714,1.3972762622722417,49.59,49.84,0,0,1839,49.27142857142858
27,105574,2015-03-01,42068245.0,5.0,0,2015,3,1,6,1,1.0,0.0,1.0,1.5714285714285714,1.3972762622722417,49.59,49.59,0,0,2075,49.27571428571429
27,105574,2015-03-02,42132977.0,1.0,0,2015,3,2,0,0,5.0,2.0,3.0,2.2857142857142856,1.7043362067073853,49.59,49.59,0,1,1451,49.28000000000001
27,105574,2015-03-03,42195145.0,2.0,0,2015,3,3,1,0,1.0,2.0,2.0,2.142857142857143,1.772810521062051,50.43,49.59,0,0,1533,49.284285714285716
27,105574,2015-03-04,42256792.0,5.0,0,2015,3,4,2,0,2.0,4.0,4.0,2.142857142857143,1.772810521062051,51.53,50.43,0,0,1574,49.56285714285714
27,105574,2015-03-05,42317564.0,1.0,0,2015,3,5,3,0,5.0,2.0,1.0,2.2857142857142856,1.9760470403038788,50.76,51.53,0,0,1373,49.74571428571429
27,105574,2015-03-06,42377707.0,4.0,0,2015,3,6,4,0,1.0,0.0,2.0,2.142857142857143,2.03540097857604,49.61,50.76,0,0,1578,50.190000000000005
27,105574,2015-03-07,42441018.0,2.0,0,2015,3,7,5,1,4.0,1.0,1.0,2.7142857142857144,1.8898223652402768,49.95,49.61,0,0,2009,50.15714285714285
27,105574,2015-03-08,42505285.0,2.0,0,2015,3,8,6,1,2.0,5.0,2.0,2.857142857142857,1.7728105210629763,49.95,49.95,0,0,2049,50.20857142857143
27,105574,2015-03-09,42567690.0,1.0,0,2015,3,9,0,0,2.0,1.0,0.0,2.4285714285714284,1.5118578922791508,49.95,49.95,0,0,1517,50.26
27,105574,2015-03-10,42628195.0,4.0,0,2015,3,10,1,0,1.0,2.0,2.0,2.4285714285714284,1.5118578922791508,48.42,49.95,0,0,1475,50.31142857142857
27,105574,2015-03-11,42688434.0,4.0,0,2015,3,11,2,0,4.0,5.0,0.0,2.7142857142857144,1.6035674517033431,48.06,48.42,0,0,1538,50.02428571428572
27,105574,2015-03-12,,0.0,0,2015,3,12,3,0,4.0,1.0,1.0,2.5714285714285716,1.397276262273885,47.12,48.06,0,0,1506,49.528571428571425
27,105574,2015-03-13,42806402.0,3.0,0,2015,3,13,4,0,0.0,4.0,2.0,2.4285714285714284,1.6183471876516762,44.88,47.12,0,0,1680,49.00857142857143
27,105574,2015-03-14,42869229.0,4.0,0,2015,3,14,5,1,3.0,2.0,3.0,2.2857142857142856,1.4960264833307773,43.93,44.88,0,0,1976,48.33285714285715
